1021,2024-09-02T11:32:02+01:00,00001414
1022,2024-09-02T11:32:04+01:00,00001413
1023,2024-09-02T11:32:07+01:00,00001412
1024,2024-09-02T11:32:09+01:00,00001411
1025,2024-09-02T11:32:11+01:00,00001410
1026,2024-09-02T11:32:52+01:00,0000140F
1027,2024-09-02T11:32:55+01:00,0000140E
1028,2024-09-02T11:32:57+01:00,0000140C
1029,2024-09-02T11:32:59+01:00,0000140D
1030,2024-09-02T11:33:01+01:00,0000140B
1031,2024-09-02T11:33:03+01:00,0000140A
1032,2024-09-02T11:33:05+01:00,00001409
1033,2024-09-02T11:33:07+01:00,00001408
1034,2024-09-02T11:33:10+01:00,00001407
1035,2024-09-02T11:33:12+01:00,00001406
1036,2024-09-02T11:33:39+01:00,00001404
1037,2024-09-02T11:33:41+01:00,00001403
1038,2024-09-02T11:33:43+01:00,00001402
1039,2024-09-02T11:33:45+01:00,00001401
1040,2024-09-02T11:33:47+01:00,00001405
1041,2024-09-02T11:33:49+01:00,00001400
1042,2024-09-02T11:33:51+01:00,0000139F
1043,2024-09-02T11:33:53+01:00,0000139E
1044,2024-09-02T11:33:55+01:00,0000139D
1045,2024-09-02T11:33:58+01:00,0000139C
1046,2024-09-02T11:34:32+01:00,00001388
1047,2024-09-02T11:34:34+01:00,00001389
1048,2024-09-02T11:34:36+01:00,0000138A
1049,2024-09-02T11:34:38+01:00,0000138B
1050,2024-09-02T11:34:40+01:00,0000138C
1051,2024-09-02T11:34:42+01:00,0000138D
1052,2024-09-02T11:34:44+01:00,0000138E
1053,2024-09-02T11:34:46+01:00,0000138F
1054,2024-09-02T11:34:48+01:00,00001390
1055,2024-09-02T11:34:50+01:00,00001391
1056,2024-09-02T11:35:24+01:00,00001392
1057,2024-09-02T11:35:26+01:00,00001393
1058,2024-09-02T11:35:28+01:00,00001394
1059,2024-09-02T11:35:30+01:00,00001395
1060,2024-09-02T11:35:33+01:00,00001396
1061,2024-09-02T11:35:34+01:00,00001397
1062,2024-09-02T11:35:36+01:00,00001398
1063,2024-09-02T11:35:40+01:00,00001399
1064,2024-09-02T11:35:42+01:00,0000139A
1065,2024-09-02T11:35:44+01:00,0000139B
1066,2024-09-02T11:36:02+01:00,00001234
1067,2024-09-02T11:36:06+01:00,00001234
1068,2024-09-02T14:08:00+01:00,FEE2457A
1069,2024-09-02T14:08:30+01:00,FEE2457A
1070,2024-09-03T13:02:21+01:00,CA3F5904000000
1071,2024-09-04T08:24:04+01:00,00000C1E
1072,2024-09-04T08:24:07+01:00,00000C1D
1073,2024-09-04T08:24:09+01:00,00000C1B
1074,2024-09-04T08:24:12+01:00,00000BB9
1075,2024-09-04T08:24:15+01:00,00000BBA
1076,2024-09-04T08:24:17+01:00,00000BBC
1077,2024-09-04T08:24:19+01:00,00000BBF
1078,2024-09-04T08:24:21+01:00,00000BC1
1079,2024-09-04T08:24:23+01:00,00000BC2
1080,2024-09-04T08:24:25+01:00,00000BC4
1081,2024-09-04T08:24:27+01:00,00000C18
1082,2024-09-04T08:24:30+01:00,00000C17
1083,2024-09-04T08:24:31+01:00,00000C28
1084,2024-09-04T08:24:33+01:00,00000C27
1085,2024-09-04T08:24:35+01:00,00000C24
1086,2024-09-04T08:24:37+01:00,00000C22
1087,2024-09-04T08:24:38+01:00,00000C21
1088,2024-09-04T08:24:41+01:00,00000C30
1089,2024-09-04T08:24:42+01:00,00000C2E
1090,2024-09-04T08:24:44+01:00,00000C2D
1091,2024-09-04T09:56:32+01:00,00000BF4
1092,2024-09-04T12:40:56+01:00,00000C2B
1093,2024-09-04T12:41:02+01:00,00000BFB
1094,2024-09-04T12:41:09+01:00,00000BF2
1095,2024-09-04T12:41:12+01:00,00000C03
1096,2024-09-04T12:41:21+01:00,00000C1E
1097,2024-09-04T12:41:24+01:00,00000C1D
1098,2024-09-04T13:06:41+01:00,00000C3A
1099,2024-09-04T13:06:44+01:00,00000C3C
1100,2024-09-04T13:06:46+01:00,00000C44
1101,2024-09-04T13:06:48+01:00,00000C41
1102,2024-09-04T13:06:50+01:00,00000BCD
1103,2024-09-04T13:06:51+01:00,00000BCB
1104,2024-09-04T13:06:53+01:00,00000BC8
1105,2024-09-04T13:06:57+01:00,00000BC7
1106,2024-09-04T13:06:58+01:00,00000C0C
1107,2024-09-04T13:07:02+01:00,00000C09
1108,2024-09-04T13:07:03+01:00,00000C06
1109,2024-09-04T13:07:05+01:00,00000C05
1110,2024-09-04T13:07:06+01:00,00000C03
1111,2024-09-04T13:07:12+01:00,00000BF2
1112,2024-09-04T13:07:14+01:00,00000BEF
1113,2024-09-04T13:07:15+01:00,00000BF1
1114,2024-09-04T13:07:17+01:00,00000C33
1115,2024-09-04T13:07:18+01:00,00000C35
1116,2024-09-04T13:07:19+01:00,00000C36
1117,2024-09-04T13:07:22+01:00,00000C42
1118,2024-09-04T13:07:23+01:00,00000C3F
1119,2024-09-04T13:07:25+01:00,00000C00
1120,2024-09-04T13:07:26+01:00,00000BF8
1121,2024-09-04T13:07:27+01:00,00000C47
1122,2024-09-04T13:07:29+01:00,00000BD3
1123,2024-09-04T13:07:30+01:00,00000BD0
1124,2024-09-04T13:07:32+01:00,00000BCE
1125,2024-09-04T13:07:33+01:00,00000BF7
1126,2024-09-04T13:07:35+01:00,00000BFE
1127,2024-09-04T13:07:36+01:00,00000BFD
1128,2024-09-04T13:07:37+01:00,00000BFB
1129,2024-09-04T13:07:39+01:00,00000C2B
1130,2024-09-04T13:07:43+01:00,00000C39
1131,2024-09-04T13:07:44+01:00,00000BF4
1132,2024-09-04T13:07:46+01:00,00000C2D
1133,2024-09-04T13:07:47+01:00,00000C2E
1134,2024-09-04T13:07:48+01:00,00000C30
1135,2024-09-04T13:07:50+01:00,00000C21
1136,2024-09-04T13:07:51+01:00,00000C22
1137,2024-09-04T13:07:53+01:00,00000C24
1138,2024-09-04T13:07:54+01:00,00000C27
1139,2024-09-04T13:07:55+01:00,00000C28
1140,2024-09-04T13:07:57+01:00,00000C17
1141,2024-09-04T13:07:58+01:00,00000C18
1142,2024-09-04T13:07:59+01:00,00000BC4
1143,2024-09-04T13:08:03+01:00,00000BC2
1144,2024-09-04T13:08:04+01:00,00000BC1
1145,2024-09-04T13:08:05+01:00,00000BBF
1146,2024-09-04T13:08:07+01:00,00000BBC
1147,2024-09-04T13:08:08+01:00,00000BBA
1148,2024-09-04T13:08:09+01:00,00000BB9
1149,2024-09-04T13:08:11+01:00,00000C1B
1150,2024-09-04T13:08:12+01:00,00000C1E
1151,2024-09-04T13:08:13+01:00,00000C1D
1152,2024-09-10T15:07:28+01:00,00001418
1153,2024-09-10T15:25:47+01:00,00001405
1154,2024-09-10T16:03:32+01:00,00002711
1155,2024-09-10T16:04:42+01:00,00002712
1156,2024-09-10T16:05:05+01:00,00002713
1157,2024-09-10T16:05:31+01:00,00002714
1158,2024-09-10T16:06:20+01:00,00002715
1159,2024-09-10T16:06:38+01:00,00002716
1160,2024-09-10T16:07:33+01:00,00002717
1161,2024-09-10T16:08:02+01:00,00002718
1162,2024-09-10T16:08:22+01:00,00002719
1163,2024-09-10T16:08:43+01:00,00002720
1164,2024-09-10T16:09:04+01:00,00002721
1165,2024-09-10T16:09:25+01:00,00002722
1166,2024-09-10T16:09:42+01:00,00002723
1167,2024-09-10T16:10:00+01:00,00002724
1168,2024-09-10T16:10:17+01:00,00002725
1169,2024-09-10T16:10:35+01:00,00002726
1170,2024-09-10T16:10:57+01:00,00002727
1171,2024-09-10T16:11:15+01:00,00002728
1172,2024-09-10T16:11:33+01:00,00002729
1173,2024-09-10T16:11:50+01:00,00002730
1174,2024-09-10T16:12:05+01:00,00002731
1175,2024-09-10T16:12:19+01:00,00002732
1176,2024-09-10T16:12:35+01:00,00002733
1177,2024-09-10T16:12:52+01:00,00002734
1178,2024-09-10T16:13:08+01:00,00002735
1179,2024-09-10T16:13:27+01:00,00002736
1180,2024-09-10T16:13:48+01:00,00002737
1181,2024-09-10T16:14:06+01:00,00002738
1182,2024-09-11T14:04:28+01:00,CA3F5904
1183,2024-09-11T14:04:49+01:00,CA3F5904
1184,2024-09-11T14:06:33+01:00,CA3F5904
1185,2024-09-11T14:07:40+01:00,CA3F5904
1186,2024-09-11T14:08:17+01:00,CA3F5904
1187,2024-09-11T14:08:31+01:00,CA3F5904
1188,2024-09-11T14:09:49+01:00,CA3F5904
1189,2024-09-11T14:10:41+01:00,CA3F5904
1190,2024-09-11T14:11:21+01:00,CA3F5904
1191,2024-09-05T12:29:31+01:00,4803AFB0A54700
1192,2024-09-05T12:29:42+01:00,323F4004000000
1193,2024-09-05T12:29:49+01:00,84F1DF8E
1194,2024-09-05T12:29:55+01:00,FEE2457A
1195,2024-09-05T12:47:19+01:00,4803AFB0A54700
1196,2024-09-05T12:47:48+01:00,84F1DF8E
1197,2024-09-17T10:22:36+01:00,B106458A
1198,2024-09-17T10:22:51+01:00,B106458A
1199,2024-09-17T10:23:17+01:00,B106458A
1200,2024-09-17T10:24:07+01:00,B106458A
1201,2024-09-17T10:25:37+01:00,B106458A
1202,2024-09-17T10:26:04+01:00,B106458A
1203,2024-09-17T10:26:19+01:00,B106458A
1204,2024-09-17T10:27:19+01:00,B106458A
1205,2024-09-17T11:03:57+01:00,B106458A
1206,2024-09-17T11:07:22+01:00,48A20000000000
1207,2024-09-17T11:08:14+01:00,341234120000
1208,2024-09-17T11:09:20+01:00,341200000000
1209,2024-09-17T11:11:40+01:00,222211110000
1210,2024-09-17T11:13:57+01:00,11112222000000
1211,2024-09-17T11:14:34+01:00,11112222000000
1212,2024-09-17T11:15:42+01:00,11112222000000
1213,2024-09-17T11:19:54+01:00,A8A6AFD7A84500
1214,2024-09-17T11:39:52+01:00,11112222000000
1215,2024-09-18T12:18:27+01:00,FFFFFFFF
1216,2024-09-18T12:18:27+01:00,FFFFFFFF
1217,2024-09-18T12:18:28+01:00,FFFFFFFF
1218,2024-09-18T12:24:33+01:00,FFFFFFFF
1219,2024-09-18T12:49:08+01:00,FFFFFFFF
1220,2024-09-18T12:49:09+01:00,00003FFF
1221,2024-09-18T12:49:09+01:00,0444569F
1222,2024-09-18T12:49:32+01:00,00444569
1223,2024-09-18T12:49:37+01:00,00444569
1224,2024-09-18T12:49:43+01:00,00444569
1225,2024-09-18T12:49:53+01:00,00444569
1226,2024-09-18T12:50:14+01:00,00444569
1227,2024-09-18T12:50:20+01:00,00444569
1228,2024-09-18T13:23:25+01:00,3D46AD02
1229,2024-09-18T13:23:41+01:00,3D2D1A02
1230,2024-09-18T14:09:43+01:00,00444569
1231,2024-09-18T14:09:48+01:00,00444569
1232,2024-09-18T14:09:53+01:00,00444569
1233,2024-09-18T14:09:58+01:00,00444569
1234,2024-09-18T14:10:03+01:00,00444569
1235,2024-09-18T14:10:08+01:00,00444569
1236,2024-09-18T14:10:13+01:00,00444569
1237,2024-09-18T14:10:18+01:00,00444569
1238,2024-09-18T14:10:24+01:00,00444569
1239,2024-09-18T14:10:29+01:00,00444569
1240,2024-09-18T14:10:34+01:00,00444569
1241,2024-09-18T14:10:40+01:00,00444569
1242,2024-09-18T14:10:45+01:00,00444569
1243,2024-09-18T14:10:56+01:00,00444569
1244,2024-09-18T14:11:01+01:00,00444569
1245,2024-09-18T14:11:24+01:00,00444569
1246,2024-09-18T14:11:29+01:00,00444569
1247,2024-09-18T14:11:34+01:00,00444569
1248,2024-09-18T14:11:39+01:00,00444569
1249,2024-09-18T14:11:45+01:00,00444569
1250,2024-09-18T14:11:50+01:00,00444569
1251,2024-09-18T14:16:39+01:00,00444569
1252,2024-09-18T14:16:44+01:00,00444569
1253,2024-09-18T14:16:49+01:00,00444569
1254,2024-09-18T14:17:10+01:00,00444569
1255,2024-09-18T14:17:15+01:00,00444569
1256,2024-09-18T14:17:21+01:00,00444569
1257,2024-09-18T14:19:32+01:00,00444569
1258,2024-09-18T14:19:37+01:00,00444569
1259,2024-09-18T14:19:43+01:00,00444569
1260,2024-09-18T14:20:08+01:00,00444569
1261,2024-09-18T14:20:13+01:00,00444569
1262,2024-09-18T14:20:18+01:00,00444569
1263,2024-09-18T14:20:52+01:00,00444569
1264,2024-09-18T14:21:29+01:00,00444569
1265,2024-09-18T14:21:40+01:00,00444569
1266,2024-09-18T14:21:51+01:00,00444569
1267,2024-09-18T14:22:02+01:00,00444569
1268,2024-09-18T14:26:28+01:00,00444569
1269,2024-09-18T14:26:33+01:00,00444569
1270,2024-09-18T14:27:06+01:00,00444569
1271,2024-09-18T14:27:19+01:00,00444569
1272,2024-09-18T14:27:24+01:00,00444569
1273,2024-09-18T14:27:46+01:00,00444569
1274,2024-09-18T14:28:26+01:00,00444569
1275,2024-09-18T14:28:36+01:00,00444569
1276,2024-09-18T14:28:42+01:00,00444569
1277,2024-09-18T14:28:52+01:00,00444569
1278,2024-09-18T14:29:06+01:00,00444569
1279,2024-09-18T14:29:11+01:00,00444569
1280,2024-09-18T14:44:11+01:00,00000A22
1281,2024-09-18T14:53:42+01:00,00001388
1282,2024-09-18T14:55:09+01:00,00001390
1283,2024-09-18T14:57:08+01:00,00001391
1284,2024-09-17T15:43:40+01:00,B106458A
1285,2024-09-19T15:44:43+01:00,39010000000000
1286,2024-09-19T15:44:48+01:00,2857A7A7454300
1287,2024-09-19T15:44:53+01:00,B106458A
1288,2024-09-19T15:48:30+01:00,22221111000000
1289,2024-09-19T15:48:36+01:00,B106458A
1290,2024-09-19T15:50:41+01:00,B106458A
1291,2024-09-19T15:50:59+01:00,39010000000000
1292,2024-09-19T15:53:51+01:00,08BA450000
1293,2024-09-19T15:54:00+01:00,08BA450000
1294,2024-09-19T15:55:53+01:00,B106458A
1295,2024-09-19T15:56:22+01:00,08BA450000
1296,2024-09-19T15:58:42+01:00,08BA450000
1297,2024-09-19T15:59:14+01:00,08BA450000
1298,2024-09-19T15:59:23+01:00,A8A6AFD7A84500
1299,2024-09-19T15:59:28+01:00,0807A711914200
1300,2024-09-19T16:03:14+01:00,08BA450000
1301,2024-09-19T16:03:26+01:00,A8A6AFD7A84500
1302,2024-09-19T16:03:30+01:00,08BA450000
1303,2024-09-19T16:04:56+01:00,08BA450000
1304,2024-09-19T16:15:04+01:00,44332200000000
1305,2024-09-24T09:52:51+01:00,F885E071
1306,2024-09-24T09:52:59+01:00,00001391
1307,2024-09-24T09:53:47+01:00,00223344
1308,2024-09-24T09:53:51+01:00,00223344
1309,2024-09-24T09:53:40+01:00,44332200000000
1310,2024-09-24T09:54:57+01:00,A8A6AFD7A84500
1311,2024-09-24T09:54:25+01:00,44332200000000
1312,2024-09-24T09:54:30+01:00,44332200000000
1313,2024-09-24T09:54:34+01:00,A8A6AFD7A84500
1314,2024-09-24T09:54:42+01:00,39010000000000
1315,2024-09-24T09:54:49+01:00,39010000000000
1316,2024-09-24T09:54:53+01:00,39010000000000
1317,2024-09-24T09:55:35+01:00,44332200000000
1318,2024-09-24T09:55:42+01:00,A8A6AFD7A84500
1319,2024-09-24T09:55:48+01:00,39010000000000
1320,2024-09-24T09:57:14+01:00,B106458A
1321,2024-09-24T09:58:01+01:00,A8A6AFD7A84500
1322,2024-09-24T09:58:06+01:00,39010000000000
1323,2024-09-27T09:47:59+01:00,39010000000000
1324,2024-09-27T09:59:43+01:00,08BA45000000
1325,2024-09-27T10:22:14+01:00,A8A6AFD7A84500
1326,2024-09-27T10:22:39+01:00,08BA45000000
1327,2024-09-27T10:23:02+01:00,A8A6AFD7A84500
1328,2024-09-27T10:23:54+01:00,08BA45000000
1329,2024-09-27T10:24:17+01:00,08BA45000000
1330,2024-09-27T10:24:44+01:00,08BA45000000
1331,2024-09-27T10:25:11+01:00,08BA45000000
1332,2024-09-27T10:28:03+01:00,08BA45000000
1333,2024-09-27T10:29:13+01:00,08BA450000
1334,2024-09-27T10:29:26+01:00,08BA450000
1335,2024-09-27T10:29:38+01:00,A8A6AFD7A84500
1336,2024-09-27T10:30:02+01:00,A8A6AFD7A84500
1337,2024-09-27T10:30:59+01:00,08BA450000
1338,2024-09-27T10:31:36+01:00,2857A7A7454300
1339,2024-09-27T10:31:56+01:00,08BA45000000
1340,2024-09-27T10:32:09+01:00,A8A6AFD7A84500
1341,2024-09-27T10:32:31+01:00,A8A6AFD7A84500
1342,2024-09-27T10:33:01+01:00,B106458A
1343,2024-09-27T10:33:11+01:00,08BA45000000
1344,2024-09-27T10:34:25+01:00,2857A7A7454300
1345,2024-09-27T10:36:09+01:00,08BA45000000
1346,2024-09-27T10:36:42+01:00,08BA45000000
1347,2024-09-27T10:36:49+01:00,08BA45000000
1348,2024-09-27T10:37:01+01:00,08BA45000000
1349,2024-09-27T10:37:38+01:00,08BA45000000
1350,2024-09-27T10:37:49+01:00,08BA45000000
1351,2024-09-27T10:37:55+01:00,A8A6AFD7A84500
1352,2024-09-27T10:38:10+01:00,A8A6AFD7A84500
1353,2024-09-27T10:38:22+01:00,A8A6AFD7A84500
1354,2024-09-27T10:38:49+01:00,A8A6AFD7A84500
1355,2024-09-27T10:39:34+01:00,A8A6AFD7A84500
1356,2024-09-27T10:43:18+01:00,6418B149
1357,2024-09-27T10:56:21+01:00,9877A12D684200
1358,2024-09-27T10:56:38+01:00,D876A9B3424500
1359,2024-09-27T10:57:02+01:00,9877A19DF44100
1360,2024-09-27T10:59:15+01:00,A8A6AFC8724300
1361,2024-09-27T11:00:32+01:00,A8A6AFC8724300
1362,2024-09-27T11:01:15+01:00,A8A6AFC8724300
1363,2024-09-27T11:01:55+01:00,A8A6AFC8724300
1364,2024-09-27T11:02:38+01:00,A8A6AFC8724300
1365,2024-09-27T11:03:39+01:00,08BA45000000
1366,2024-09-27T11:03:43+01:00,A8A6AFD7A84500
1367,2024-09-27T11:03:48+01:00,08BA45000000
1368,2024-09-27T11:06:28+01:00,34A625BC
1369,2024-09-27T11:07:23+01:00,000004D2
1370,2024-09-27T11:08:11+01:00,000004D2
1371,2024-09-27T11:24:15+01:00,903FB8EE
1372,2024-09-27T11:28:21+01:00,00011770
1373,2024-09-27T11:28:23+01:00,00011770
1374,2024-09-27T11:30:16+01:00,00000001
1375,2024-09-27T11:34:15+01:00,000A0001
1376,2024-09-27T11:35:06+01:00,000A0002
1377,2024-09-27T11:37:28+01:00,00000001
1378,2024-09-27T11:39:19+01:00,08BA450000
1379,2024-09-27T11:39:46+01:00,08BA450000
1380,2024-09-27T11:40:55+01:00,45BA0800000000
1381,2024-09-27T11:44:35+01:00,45BA0800000000
1382,2024-09-27T11:44:55+01:00,45BA0800000000
1383,2024-09-27T11:47:40+01:00,1234000000
1384,2024-09-27T11:48:24+01:00,1234000000
1385,2024-09-27T11:51:09+01:00,34120000000000
1386,2024-09-27T11:54:41+01:00,34120000000000
1387,2024-09-27T11:59:19+01:00,00001234
1388,2024-09-27T11:58:54+01:00,341200000000
1389,2024-09-27T12:00:16+01:00,34120000000000
1390,2024-09-27T12:00:54+01:00,341200000000
1391,2024-09-27T12:06:10+01:00,341200000000
1392,2024-09-27T12:07:08+01:00,452300000000
1393,2024-09-27T12:08:00+01:00,431200000000
1394,2024-09-27T12:22:04+01:00,431200000000
1395,2024-09-27T12:22:29+01:00,431200000000
1396,2024-09-27T12:23:28+01:00,431200000000
1397,2024-09-27T12:23:41+01:00,0807A711914200
1398,2024-09-27T12:23:54+01:00,431200000000
1399,2024-09-27T12:24:38+01:00,431200000000
1400,2024-09-27T12:41:27+01:00,0000A001
1401,2024-09-27T12:43:21+01:00,0000A010
1402,2024-09-27T12:44:06+01:00,0000A0A1
1403,2024-09-27T12:50:26+01:00,0000AA01
1404,2024-09-27T12:51:53+01:00,0000AAA1
1405,2024-09-27T13:34:17+01:00,0000A200
1406,2024-09-27T13:35:17+01:00,0000AAA1
1407,2024-09-27T13:36:26+01:00,0000C001
1408,2024-09-27T13:43:20+01:00,0000A771
1409,2024-09-27T13:53:36+01:00,0000A77B
1410,2024-09-27T13:54:47+01:00,0000A778
1411,2024-09-27T13:55:04+01:00,0000A777
1412,2024-09-27T13:56:46+01:00,0000A774
1413,2024-09-27T13:57:39+01:00,0000A772
1414,2024-09-27T13:57:59+01:00,0000A771
1415,2024-09-27T13:59:32+01:00,0000A77D
1416,2024-09-27T13:59:56+01:00,0000A77E
1417,2024-09-27T14:03:28+01:00,0000A7AA
1418,2024-09-27T14:05:13+01:00,0000A7CA
1419,2024-09-27T14:06:52+01:00,0000A7FA
1420,2024-09-27T14:07:16+01:00,0000A7FC
1421,2024-09-27T14:08:08+01:00,0000A7FF
1422,2024-09-27T14:08:42+01:00,0000A7AC
1423,2024-09-27T14:11:58+01:00,0000A7CC
1424,2024-09-27T14:54:29+01:00,0000A001
1425,2024-09-27T14:54:38+01:00,000A0002
1426,2024-09-27T14:55:42+01:00,0000A7F9
1427,2024-09-27T14:56:34+01:00,0000AAAB
1428,2024-09-27T14:57:15+01:00,0000AAAD
1429,2024-09-27T14:57:38+01:00,0000AAAE
1430,2024-09-27T14:59:22+01:00,0000AABC
1431,2024-09-27T15:00:52+01:00,00001B58
1432,2024-09-30T08:55:50+01:00,CE169266
1433,2024-09-30T08:55:52+01:00,00002711
